id,he_thong_id,don_vi,tram,he_thong_folder,gp_so,gp_ngay,gp_han,gp_cu,ten_he_thong_theo_gp,nam_sx_gp,he_thong_csdl,trang_thai_doi_chieu,kieu_thiet_bi,so_san_xuat,noi_san_xuat,muc_dich,pham_vi,ma_dia_chi,dia_diem,thoi_gian,thanh_phan_theo_gp,created_at,updated_at,attrs,luu_tru
cdea1134-152b-466c-9d93-f263bd930f68,a7a81f1c-f0f3-400b-83b5-26b1cdb68193,BDKT-STR,Trạm ra đa Sơn Trà,,4028/GP-CHK,2024-08-09,2026-08-15,2304/GP-CHK,Máy thu phát VHF thoại không - địa,2010,,,"Máy phát: Park Air B6350, Jotron TA7650; Máy thu: Park Air B6100",Máy chính: 3S9312 (B6350); 274262 (B6100); máy dự phòng: 01236 (TA7650); 3S13596 (B6100),Anh,Điều hành bay (Dự phòng phân khu 4 - ACC HAN),Bán kính R = 463 km,Không,Trạm ra đa - Thông Sơn Trà 1,24/24h,"Tên: Máy thu phát VHF thoại không - địa || Model: Máy phát: Park Air B6350, Jotron TA7650; Máy thu: Park Air B6100 || Serial: Máy chính: 3S9312 (B6350); 274262 (B6100); máy dự phòng: 01236 (TA7650); 3S13596 (B6100) || SX: Anh. Năm sản xuất: 2010 || Tính năng: Liên lạc thoại không - địa; thiết bị có cấu hình chính và dự phòng; điều chế AM; tần số làm việc 124,55 MHz; công suất phát tối đa 50W; phương thức phát 6K80A3E; độ ổn định tần số ±1ppm; độ nhạy máy thu 2µV; phân cực đứng; ăng ten cao 20 mét || Kênh/thành phần: Tên thiết bị: Máy thu phát VHF thoại không - địa",2026-07-14 14:32:36.368632+00,2026-07-14 14:32:36.368632+00,{},f
79a59e29-777c-4ccf-831d-086e6db591be,c4dd13e1-79a1-450e-9fe6-544c2d4f40ff,BDKT-STR,Trạm ra đa Sơn Trà,,2830/GP-CHK,2025-07-14,2027-07-18,7172/GP-CHK,Máy thu phát VHF thoại không - địa,2009,,,Máy phát: Jotron TA-7650; Máy thu: Jotron RA-7203,"Máy chính: 01160 (TA-7650), 01201 (RA-7203). Máy dự phòng: 01235 (TA-7650), 06885 (RA-7203)",Na Uy,"Liên lạc trên tần số khẩn nguy 121,5 MHz (Phân khu 4 – ACC Hà Nội)",Bán kính R = 463 km,Không,Trạm ra đa - Thông Sơn Trà 1,24/24h,"Tên: Máy thu phát VHF thoại không – địa || Model: Máy phát: Jotron TA-7650; Máy thu: Jotron RA-7203 || Serial: Máy chính: 01160 (TA-7650), 01201 (RA-7203). Máy dự phòng: 01235 (TA-7650), 06885 (RA-7203) || SX: Na Uy. Năm sản xuất: 2009 || Tính năng: Liên lạc thoại không - địa; thiết bị có cấu hình máy chính và máy dự phòng; phân cực đứng; điều chế AM; tần số làm việc 121,5 MHz; công suất phát 50W; phương thức phát 6K80A3E; độ ổn định tần số ±1ppm; độ nhạy máy thu 1µV; ăng ten cao 11 mét || Kênh/thành phần: Tên thiết bị: Máy thu phát VHF thoại không – địa",2026-07-14 14:32:36.368632+00,2026-07-14 14:32:36.368632+00,{},f
c6553354-ab1c-4ceb-8748-4689f72e9a15,0a05b9c3-b63a-4f0d-b26a-8067e9646539,BDKT-STR,Trạm ra đa Sơn Trà,,1977/GP-CHK,2024-04-23,2026-04-24,,Máy thu phát VHF thoại không - địa,2013,,,"Hãng Park Air: Máy phát T6T, Máy thu T6R",Tại Phụ lục kèm theo,Anh,"Điều hành bay (Phân khu 3, ACC Hà Nội)",Bán kính R = 463 km,Không,Trạm ra đa - Thông Sơn Trà 2,24/24h,"Tên: Máy thu phát VHF thoại không - địa || Model: Hãng Park Air: Máy phát: T6T, Máy thu: T6R || Serial: Tại Phụ lục kèm theo || SX: Anh. Năm sản xuất: 2013 || Tính năng: Tại Phụ lục kèm theo || Phụ lục kèm theo: 6. Nơi sản xuất: Anh. Năm sản xuất: 2013 || Phụ lục kèm theo: 9. Địa điểm đặt thiết bị: Trạm ra đa - Thông Sơn Trà 2, phường Thọ Quang, quận Sơn || Phụ lục: (Kèm theo Giấy phép số: 1977 /GP-CHK ngày 23 tháng 04 năm 2024); - Máy chính: 6U11316 (T6T), 6U16858 (T6R); - Máy dự phòng: 6U11306 (T6T); 6U16860 (T6R); - Thiết bị có cấu hình chính - dự phòng; - Phương thức phát 6K80A3E; - độ nhạy máy thu SINAD =12dB (với mức tín hiệu -107dBm (1µV), độ sâu điều chế; - Ăng ten cao 10 mét./",2026-07-14 14:32:36.368632+00,2026-07-14 14:32:36.368632+00,{},f
1be62ae2-4a16-48a3-8837-7503faf7e965,0a05b9c3-b63a-4f0d-b26a-8067e9646539,BDKT-STR,Trạm ra đa Sơn Trà,,2953/GP-CHK,2024-06-17,2026-07-26,,Máy thu phát VHF thoại không - địa,1989,,,Máy phát SU451 & VU490; Máy thu RA5002,Máy chính: 329043/011 (SU451); 323701/040 (VU490); 441 (RA5002). Máy dự phòng: 329746/087 (SU451); 323701/007 (VU490); 440 (RA5002),"Đức (SU451/VU490), Na Uy (RA5002)","Điều hành bay (Phân khu 3, ACC HAN - Dự phòng)",Bán kính R = 400 km,Không,Trạm Ra đa - Thông Sơn Trà 1,24/24h,"Tên: Máy thu phát VHF thoại không - địa || Model: Máy phát SU451 & VU490; Máy thu RA5002 || Serial: Máy chính: 329043/011 (SU451); 323701/040 (VU490); 441 (RA5002). Máy dự phòng: 329746/087 (SU451); 323701/007 (VU490); 440 (RA5002) || SX: Đức (SU451/VU490), Na Uy (RA5002); Năm sản xuất: 1989 || Tính năng: Liên lạc thoại không - địa; thiết bị có cấu hình máy chính và máy dự phòng; phân cực đứng; điều chế AM; tần số làm việc 125,9 MHz; công suất 200W; độ ổn định tần số ±1ppm; độ nhạy máy thu 2µV; ăng ten cao 20 mét || Kênh/thành phần: Tên thiết bị: Máy thu phát VHF thoại không - địa",2026-07-14 14:32:36.368632+00,2026-07-14 14:32:36.368632+00,{},f
5727add4-456c-4b59-906b-e0d23adad0c5,f9f78cdb-9a18-4c5c-82e9-7d454956170f,BDKT-STR,Trạm ra đa Sơn Trà,,2829/GP-CHK,2025-07-14,2027-08-12,,Máy thu phát VHF thoại không - địa,2020,,,Máy phát: Park Air T6T; Máy thu: Park Air T6R,Máy chính: 6U11311 (T6T); 6U16873 (T6R). Máy dự phòng: 6U11307 (T6T); 6U16865 (T6R),Anh,Điều hành bay (Dự phòng phân khu 3 - ACC Hà Nội),Bán kính R = 463 km,Không,Trạm ra đa - Thông Sơn Trà 1,24/24h,"Tên: Máy thu phát VHF thoại không – địa || Model: Máy phát: Park Air T6T; Máy thu: Park Air T6R || Serial: Máy chính: 6U11311 (T6T); 6U16873 (T6R). Máy dự phòng: 6U11307 (T6T); 6U16865 (T6R) || SX: Anh. Năm sản xuất: 2020 || Tính năng: Liên lạc thoại không - địa; thiết bị có cấu hình chính - dự phòng; tần số làm việc 134,425 MHz; công suất phát 50W; phân cực đứng; phương thức phát 6K80A3E; độ ổn định tần số ±1ppm; độ nhạy máy thu 1µV; điều chế AM; ăng ten cao 10 mét || Kênh/thành phần: Tên thiết bị: Máy thu phát VHF thoại không – địa",2026-07-14 14:32:36.368632+00,2026-07-14 14:32:36.368632+00,{},f
1d0de5e5-8967-4ac5-b529-426dea8205ee,80c99472-da15-4433-934b-20349ce0e252,BDKT-STR,Trạm ra đa Sơn Trà,,604/GP-CHK,2025-02-07,2027-03-30,,Hệ thống ra đa giám sát sơ cấp (PSR),1994,,,TRAC2000,45050166,Pháp,Phục vụ điều hành bay FIR HCM/HAN và APP Đà Nẵng,Bán kính R = 150 km,0000 0010 (SIC),Trạm ra đa Thông Sơn Trà 1,24/24h,"Tên: Hệ thống ra đa giám sát sơ cấp (PSR) || Model: TRAC2000 || Serial: 45050166 || SX: Pháp. Năm sản xuất: 1994 || Tính năng: Hệ thống có cấu hình chính-dự phòng; công suất phát 10KW; phương thức phát 4M00P0N; điều chế xung; tốc độ quay ăng ten 12 vòng/phút; tần số làm việc: 1260MHz, 1265MHz, 1340MHz, 1345MHz; ăng ten kiểu Parabol cao 10 mét || Mã/SIC: 0000 0010 (SIC)",2026-07-14 14:32:36.368632+00,2026-07-14 14:32:36.368632+00,{},f
ea4704fc-d736-4fbe-bdcc-e54e708b991d,6042b0f8-e55f-48c4-83ac-e583bdb96b5c,BDKT-STR,Trạm ra đa Sơn Trà,,2955/GP-CHK,2024-06-17,2026-07-23,,Hệ thống ra đa giám sát sơ cấp (PSR),2015,,,Indra PSR,14390010,"Hãng Indra, Tây Ban Nha",Phục vụ điều hành bay FIR HAN/HCM và APP Đà Nẵng,Bán kính R = 150 km,0000 0110 (SIC),Trạm ra đa – Thông Sơn Trà 2,24/24h,"Tên: Hệ thống ra đa giám sát sơ cấp (PSR) || Model: Indra PSR || Serial: 14390010 || SX: Hãng Indra, Tây Ban Nha. Năm sản xuất: 2015 || Tính năng: Hệ thống có cấu hình chính - dự phòng; công suất phát 25 kW; tần số làm việc 2797/7346 MHz, 2873/4714 MHz; phương thức phát 2M00M3N; điều chế xung; tốc độ quay của ăng ten 12 vòng/phút; ăng ten kiểu Parabol cao 15 mét || Mã/SIC: 0000 0110 (SIC)",2026-07-14 14:32:36.368632+00,2026-07-14 14:32:36.368632+00,{},f
10cd5b97-7c62-4e5d-857b-9f1f42623995,166da49c-c77b-40eb-86a5-78870d4f7936,THO,Đài KSKL Tuy Hòa,,3617/GP-CHK,2024-07-19,2026-07-25,4259/GP-CHK,Máy thu phát VHF thoại không - địa,"2015, 1997, 2023",,,"Máy thu/phát: T6R/T6T, TA-7650/RA-7203; máy thu phát ICOM IC-A200","Máy chính: 166195 (T6T), 166179 (T6R); máy dự phòng: 166196 (T6T), 166181 (T6R); 19715 (TA-7650), 19742 (RA-7203); 12786, 12335 (IC-A200)","Anh, Nhật Bản, Na Uy",Điều hành bay (TWR Tuy Hòa),Bán kính R = 60 km,Không,Đài KSKL Tuy Hòa - Cảng HK Tuy Hòa,24/24h,"Tên: Máy thu phát VHF thoại không - địa || Model: Máy thu/phát: T6R/T6T, TA-7650/RA-7203; máy thu phát ICOM IC- A200 || Serial: Máy chính: 166195 (T6T), 166179 (T6R); máy dự phòng: 166196 (T6T), 166181 (T6R); 19715 (TA-7650), 19742 (RA-7203); 12786, 12335 (IC-A200) || SX: Anh, Nhật Bản, Na Uy. Năm sản xuất: 2015, 1997, 2023 || Tính năng: Liên lạc thoại không - địa; thiết bị có cấu hình chính - dự phòng; điều chế AM; tần số làm việc 118,9 MHz; công suất 50W (T6T, TA-7650), 7W (IC-A200); phân cực đứng; phương thức phát 6K80A3E; độ nhạy máy thu 1µV; ăng ten cao 40 mét || Kênh/thành phần: Tên thiết bị: Máy thu phát VHF thoại không - địa; Mục đích sử dụng: Điều hành bay (TWR Tuy Hòa)",2026-07-14 14:32:36.368632+00,2026-07-14 14:32:36.368632+00,{},f
c353e35d-ff0d-4c50-a145-9441c6d8809d,38cbcd04-2410-4ada-93ab-35156e468f9e,THO,Đài KSKL Tuy Hòa,,3618/GP-CHK,2024-07-19,2026-07-25,4260/GP-CHK,Máy thu phát VHF thoại không - địa,"2015, 1997, 2023",,,"Máy thu/phát: T6T/T6R, TA-7650/RA-7203; máy thu phát ICOM IC-A200","Máy chính: 166197 (T6T), 166180 (T6R); máy dự phòng: 166194 (T6T), 166182 (T6R); 19715 (TA-7650), 19742 (RA-7203); 12786, 12335 (IC-A200)","Anh, Nhật Bản, Na Uy","Liên lạc trên tần số khẩn nguy 121,5 MHz (TWR Tuy Hòa)",Bán kính R = 60 km,Không,Đài KSKL Tuy Hòa - Cảng HK Tuy Hòa,24/24h,"Tên: Máy thu phát VHF thoại không - địa || Model: Máy thu/phát: T6T/T6R, TA-7650/RA-7203; máy thu phát ICOM IC- A200 || Serial: Máy chính: 166197 (T6T), 166180 (T6R); máy dự phòng: 166194 (T6T), 166182 (T6R); 19715 (TA-7650), 19742 (RA-7203); 12786, 12335 (IC-A200) || SX: Anh, Nhật Bản, Na Uy. Năm sản xuất: 2015, 1997, 2023 || Tính năng: Liên lạc thoại không - địa; thiết bị có cấu hình chính - dự phòng; điều chế AM; tần số làm việc 121,5 MHz; công suất 50W (T6T), 7W (IC- A200); phân cực đứng; phương thức phát 6K80A3E; độ nhạy máy thu 1µV; ăng ten cao 40 mét || Kênh/thành phần: Tên thiết bị: Máy thu phát VHF thoại không - địa; Mục đích sử dụng: Liên lạc trên tần số khẩn nguy 121,5 MHz (TWR Tuy Hòa)",2026-07-14 14:32:36.368632+00,2026-07-14 14:32:36.368632+00,{},f
7e11fdef-4566-4742-9dfb-469de2aa4fbd,6c79f710-a99f-490f-b05c-276218edd4c0,THO,Đài KSKL Tuy Hòa,,5129/GP-CHK,2024-09-30,2026-10-05,,Hệ thống chuyển mạch thoại (VCCS),2015,,,MULTIFONO M800IP,1603996-001 (phần chính); 1603976-001 (phần mở rộng),Italia,Phục vụ điều hành bay,Đài KSKL Tuy Hòa,Không,Đài KSKL Tuy Hòa - Cảng HK Tuy Hòa,24/24h,"Tên: Hệ thống chuyển mạch thoại (VCCS) || Model: MULTIFONO M800IP || Serial: 1603996-001 (phần chính); 1603976-001 (phần mở rộng) || SX: Italia. Năm sản xuất: 2015 || Tính năng: Hệ thống có chức năng điều khiển chuyển mạch thoại radio; gồm có 01 tủ chuyển mạch trung tâm, cấu hình chính/dự phòng, 02 bảng điều khiển cho 02 vị trí khai thác, 01 workstation cho vị trí quản lý giám sát hệ thống, 02 card giao tiếp thoại 4 dây E&M, 02 card giao tiếp thoại 2 dây FXO/FXS, 01 card giao tiếp cho thiết bị ghi âm",2026-07-14 14:32:36.368632+00,2026-07-14 14:32:36.368632+00,{},f
f627cb37-1853-4959-a504-f46421a241d8,7f40beb2-5d47-4f4a-b7df-35cd1cca56ae,THO,Đài KSKL Tuy Hòa,,1206/GP-CHK,2025-04-26,2027-05-01,,Hệ thống quan trắc khí tượng tự động D-AW21,2023,,,D-AW21,3NC3QY3; 4NC3QY3,"Malaysia (Server), Việt Nam (Phần mềm)",Quan trắc và báo cáo thời tiết sân bay phục vụ hoạt động bay,Khu vực Cảng hàng không Tuy Hòa,Không,"Cảng hàng không Tuy Hòa, Tp. Tuy Hòa, Tỉnh Phú Yên",24/24h,"Tên: Hệ thống quan trắc khí tượng tự động D-AW21 || Model: D-AW21 || Serial: 3NC3QY3; 4NC3QY3 || SX: Malaysia (Server), Việt Nam (Phần mềm). Năm sản xuất: 2023 || Tính năng: Trong Phụ lục kèm theo || Phụ lục kèm theo: 9. Địa điểm đặt thiết bị: Cảng hàng không Tuy Hòa, Tp. Tuy Hòa, Tỉnh Phú Yên || PHỤ LỤC: (Kèm theo Giấy phép số 1206 /GP-CHK ngày 26 /4/2025); Thiết bị ngoài trời: Hệ thống truyền dẫn kết nối với các thiết bị đo đặt tại các vị trí; - Vị trí đầu CHC 21:; + 01 thiết bị đo tầm nhìn SWS-050; + 01 cảm biến ánh sáng nền ALS-2; + 01 thiết bị đo độ cao chân mây CBME 80B; + 01 thiết bị đo hướng và tốc độ gió 4.3820.30.300; - Vị trí giữa:; + 01 thiết bị đo hướng và tốc độ gió 4.3820.30.300; + 01 thiết bị đo thời tiết hiện tại SWS-250; + 01 thiết bị đo áp suất không khí BAR-AV-S; + 01 thiết bị đo nhiệt độ TA-C; + 01 thiết bị đo độ ẩm UR-C; + 01 thiết bị đo lượng mưa 52203; + 01 thiết bị đo giông sét BTD-300; - Vị trí đầu CHC 03:; + 01 thiết bị đo tầm nhìn SWS-050; + 01 cảm biến ánh sáng nền ALS-2; + 01 thiết bị đo độ cao chân mây CBME 80B; + 01 thiết bị đo hướng và tốc độ gió 4.3820.30.300; b) Thiết bị trong nhà:; - Trạm xử lý dữ liệu trung tâm gồm 02 máy tính (đặt tại Đài KSKL Tuy Hòa), lưu trữ; số liệu khí tượng, kết nối AMHS (VVTHYMYW); - 02 máy tính hiển thị số liệu khí tượng đặt tại cabin Đài KSKL Tuy Hòa; - 01 máy tính tại vị trí trực kĩ thuật Đài KSKL Tuy Hòa; - 01 máy tính tại vị trí Đài K4 quân sự; - 02 máy tính đặt tại phòng MET - Đài KSKL Tuy Hòa; - 01 thiết bị giao tiếp với hệ thống đèn đường băng; điện văn MET REPORT, METAR và truyền về các thiết bị đầu cuối. Hệ thống cho phép",2026-07-14 14:32:36.368632+00,2026-07-14 14:32:36.368632+00,{},f
893c8699-bc90-4c95-8e0f-880d4f71f151,67854a57-f71b-46cf-b2da-cf2c5f62117d,THO,Đài KSKL Tuy Hòa,,4342/GP-CHK,2025-09-24,2027-09-26,,Hệ thống quan trắc khí tượng tự động AW11,1998,,,AW11,T53202,"Hãng Vaisala, Phần Lan",Quan trắc và báo cáo thời tiết sân bay phục vụ hoạt động bay,Khu vực Cảng hàng không Tuy Hòa,ME AWS.00002,Cảng hàng không Tuy Hòa,24/24h,"Tên: Hệ thống quan trắc khí tượng tự động AW11 || Model: AW11 || Serial: T53202 || SX: Hãng Vaisala, Phần Lan. Năm sản xuất: 1998 || Tính năng: Trong Phụ lục kèm theo || Mã/SIC: Mã số, địa chỉ kỹ thuật: Không. MET.AWS.00002 || Phụ lục kèm theo: 8. Mã số, địa chỉ kỹ thuật: Không. MET.AWS.00002; 9. Địa điểm đặt thiết bị: Cảng hàng không Tuy Hòa, phường Phú Yên, tỉnh Đắk Lắk || PHỤ LỤC: (Kèm theo Giấy phép số 4342 /GP-CHK ngày 24 /9/2025); Thiết bị ngoài trời:; - 01 thiết bị đo hướng gió WAV151; - 01 thiết bị tốc độ gió WAA151; - 01 thiết bị đo nhiệt độ, độ ẩm 912-M2 (kiểu MP106A-T7-W4W); - 01 thiết bị đo khí áp PTB220AW; b) Thiết bị trong nhà:; - 02 máy tính xử lý số liệu quan trắc, tạo điện văn, lưu trữ và hiển thị số liệu đặt; tại Đài KSKL Tuy Hòa; - 01 máy tính hiển thị số liệu đặt tại Đài KSKL Tuy Hòa; METAR; quan trắc viên thủ công cập nhật số liệu tầm nhìn, hiện tượng thời tiết và",2026-07-14 14:32:36.368632+00,2026-07-14 14:32:36.368632+00,{},f
c72c93cf-a08a-4a4f-b96c-a3bdba1c8b4f,89f3eb33-479e-4e7a-9c5c-a50dfe97154c,THO,Đài KSKL Tuy Hòa,,4857/GP-CHK,2024-09-23,2026-10-01,,"Thiết bị đo đạc quan trắc thông dụng (đo nhiệt độ, độ ẩm, đo gió hiển thị số và khí áp hiển thị số)","2022, 2023",,,Thiết bị thủ công,Gió WindObserver (GILL): 2302009; Khí áp PTB 330: V0821329; Nhiệt kế WQG-11: 1 và 24,"Anh, Phần Lan, Trung Quốc",Làm dự phòng đo các yếu tố khí tượng và cung cấp số liệu phục vụ hoạt động bay,Khu vực Cảng hàng không Tuy Hòa,Không áp dụng,"Cảng hàng không Tuy Hòa, tỉnh Phú Yên",24/24h,"Tên: Thiết bị đo đạc quan trắc thông dụng (đo nhiệt độ, độ ẩm, đo gió hiển thị số và khí áp hiển thị số) || Model: Thiết bị bị thủ công || Serial: Gió WindObserver (GILL): 2302009; Khí áp PTB 330: V0821329; Nhiệt kế thủy tinh chất lỏng WQG-11: 1 và 24 || SX: Anh, Phần Lan, Trung Quốc. Năm sản xuất: 2022, 2023 || Tính năng: Khí áp PTB 330 (phạm vi đo 500 ÷ 1100 hPa, sai số ±0,1 hPa); Gió WindObserver (GILL) (phạm vi đo tốc độ gió 0 ÷ 90 m/s, sai số ±2%; phạm vi đo hướng gió 0° ÷ 360°, sai số ±2°); Nhiệt kế thủy tinh chất lỏng WQG-11 (phạm vi đo (-25 ÷ 50)°C, sai số ± 0,3°C). [PB] || Cảm biến/thành phần: 1. Tên thiết bị: Thiết bị đo đạc quan trắc thông dụng (đo nhiệt độ, độ ẩm, đo gió hiển thị số; Tuy Hòa (thiết bị dự Thiết bị đo nhiệt độ, độ; 3.1 Location/siting of sensors/ equipment appropriate; complying with ICAO SARPs / Thiết bị đo được Article 336 ANS Regulations; 3.2 Serviceability of AWOS Sensors/ Tình trạng hoạt - Article 336 ANS; động của thiết bị đo - 14.1, 14.2 MOS-MET Vol; liệu hệ thống/ thiết bị đo; sensors and central data processing system / Nhật ký; d) Regular physical inspection of all sensors and; 3.4.3 Calibration of measuring sensors / Hiệu chuẩn thiết bị 14.2.5 MOS-MET Vol; liệu hướng dẫn về hiệu chuẩn thiết bị đo tại đơn vị; c) Availability of periodic sensor calibration Records; sensor failures Technical supervision position / Khả - DOC 8896 – Manual on MET; năng theo dõi hoạt động liên tục của các thiết bị đo practices; (cảm biến đo)/ chức năng cảnh báo lỗi dữ liệu của hệ - Standards for AWOS (TCCS 01; 3.5.1 Availability of lightning protection on all sensors / Hệ N/A",2026-07-14 14:32:36.368632+00,2026-07-14 14:32:36.368632+00,{},f
2e25af4f-79f2-423e-befd-d9f322c189ee,89f3eb33-479e-4e7a-9c5c-a50dfe97154c,THO,Đài KSKL Tuy Hòa,,970/GP-CHK,2026-02-27,2028-03-01,,"Thiết bị đo đạc quan trắc thông dụng (thiết bị điện tử đo nhiệt độ, độ ẩm và khí áp hiển thị số)",2023,,,"Thiết bị điện tử đo nhiệt độ, độ ẩm và khí áp hiển thị số 1.1006.54.080",09230019,Đức,Làm dự phòng đo các yếu tố khí tượng và cung cấp số liệu phục vụ hoạt động bay,Khu vực Cảng hàng không Tuy Hòa,Không áp dụng,Đài Kiểm soát không lưu Tuy Hòa,24/24h,"Tên: Thiết bị đo đạc quan trắc thông dụng (thiết bị điện tử đo nhiệt độ, độ ẩm và khí áp hiển thị số) || Model: Thiết bị điện tử đo nhiệt độ, độ ẩm và khí áp hiển thị số 1.1006.54.080 || Serial: 09230019 || SX: Đức Năm sản xuất: 2023 || Tính năng: Đo nhiệt độ (Phạm vi đo -40÷850C, độ chính xác ±0.10C, độ phân giải 0.10C); Đo độ ẩm (Phạm vi đo 0% ÷100%RH, độ chính xác ±1.5%RH, độ phân giải 0.1% RH); Đo khí áp (Phạm vi đo 300 ÷ 1200 hPa, độ chính xác ±0.25 hPa trong giải 800 ÷ 1100 hPa và ±0.5 hPa trong giải 600 ÷ 800 hPa, độ phân giải 0.1 hPa). [PB] || Cảm biến/thành phần: 1. Tên thiết bị: Thiết bị đo đạc quan trắc thông dụng (thiết bị điện tử đo nhiệt độ, độ ẩm và; Serviceability of AWOS Sensors/ Tình trạng hoạt; động của thiết bị đo; liệu hệ thống/ thiết bị đo dự phòng; sensors and central data processing system / Nhật ký; d) Regular physical inspection of all sensors and Hậu kiểm; 3.4.3 Calibration of measuring sensors / Hiệu chuẩn thiết bị; liệu hướng dẫn về hiệu chuẩn thiết bị đo tại đơn vị; c) Availability of periodic sensor calibration Records; Hậu kiểm; sensor failures Technical supervision position / Khả practices; năng theo dõi hoạt động liên tục của các thiết bị đo - DOC 9837 – Manual on; (cảm biến đo)/ chức năng cảnh báo lỗi dữ liệu của hệ; 3.5.1 Availability of lightning protection on all sensors / Hệ N/A",2026-07-14 14:32:36.368632+00,2026-07-14 14:32:36.368632+00,{},f
