loai,id,ma,tieu_de,noi_dung,route,tsv,updated_at
thiet_bi,5227bfb3-c079-40a0-b6a6-9b396fbb944b,TB_V8QBX1EQ,Nguồn AC/DC,"Nguồn AC/DC MeanWell TWR Ra soat 2026-07-11, file nguon: PCA_IMS",/thiet-bi/TB_V8QBX1EQ,"'-07':12B '-11':13B '2026':11B 'ac/dc':4A,6B 'file':14B 'ims':17B 'meanwell':7B 'nguon':3A,5B,15B 'pca':16B 'ra':9B 'soat':10B 'tb':1A 'twr':8B 'v8qbx1eq':2A",2026-07-16 03:53:31.441458+00
trang,he-thong,,Hệ thống,Cây hệ thống danh sách,/he-thong,"'bi':9B 'cay':3B 'danh':6B 'he':1A,4B 'sach':7B 'thiet':8B 'thong':2A,5B",2026-07-14 20:55:06.470528+00
thiet_bi,11731ebe-7454-4f50-91c5-32a5b079ae18,TB_K05F258M,Cảm biến đo mưa,"Cảm biến đo mưa All Weather Mid Ra soat 2026-07-11, file nguon: PBA_AWOS900",/thiet-bi/TB_K05F258M,"'-07':17B '-11':18B '2026':16B 'all':11B 'awos900':22B 'bien':4A,8B 'cam':3A,7B 'do':5A,9B 'file':19B 'k05f258m':2A 'mid':13B 'mua':6A,10B 'nguon':20B 'pba':21B 'ra':14B 'soat':15B 'tb':1A 'weather':12B",2026-07-17 01:20:13.233503+00
thiet_bi,ae3b0f57-9ea8-4497-85ca-81b787a1be8f,TB_JG4ZF1SF,Chống sét RF cho modem,Chống sét RF cho modem Citel Hỏng hóc: 0 lần | Tình trạng: Hoạt động bình thường | VTDP: Không | Niên hạn: Không,/thiet-bi/TB_JG4ZF1SF,"'0':16B 'binh':22B 'cho':6A,11B 'chong':3A,8B 'citel':13B 'dong':21B 'han':27B 'hoat':20B 'hoc':15B 'hong':14B 'jg4zf1sf':2A 'khong':25B,28B 'lan':17B 'modem':7A,12B 'nien':26B 'rf':5A,10B 'set':4A,9B 'tb':1A 'thuong':23B 'tinh':18B 'trang':19B 'vtdp':24B",2026-07-17 01:20:13.233503+00
thiet_bi,4c52e526-395f-4257-856e-127dac74ad8b,TB_83XBNJWP,Cảm biến đo ánh sáng nền,"J9442-05 Cảm biến đo ánh sáng nền Biral VIS-33 Ra soat 2026-07-11, file nguon: PCA_IMS",/thiet-bi/TB_83XBNJWP,"'-05':10B '-07':23B '-11':24B '-33':19B '2026':22B '83xbnjwp':2A 'anh':6A,14B 'bien':4A,12B 'biral':17B 'cam':3A,11B 'do':5A,13B 'file':25B 'ims':28B 'j9442':9B 'nen':8A,16B 'nguon':26B 'pca':27B 'ra':20B 'sang':7A,15B 'soat':21B 'tb':1A 'vis':18B",2026-07-17 01:20:13.233503+00
thiet_bi,9cb0d914-4239-41e5-a427-76ee8093366f,TB_XJXKJXJQ,Chống sét đường tín hiệu,"Chống sét đường tín hiệu AT3W Trạm 09 Ra soat 2026-07-11, file nguon: PLK_IMS",/thiet-bi/TB_XJXKJXJQ,"'-07':19B '-11':20B '09':15B '2026':18B 'at3w':13B 'chong':3A,8B 'duong':5A,10B 'file':21B 'hieu':7A,12B 'ims':24B 'nguon':22B 'plk':23B 'ra':16B 'set':4A,9B 'soat':17B 'tb':1A 'tin':6A,11B 'tram':14B 'xjxkjxjq':2A",2026-07-17 01:20:13.233503+00
thiet_bi,a083c4ba-d27e-42c0-90bd-db90aee2ca00,TB_RDZ5ZCXM,Hệ thống quan trắc thông dụng,Hệ thống quan trắc thông dụng,/thiet-bi/TB_RDZ5ZCXM,"'dung':8A,14B 'he':3A,9B 'quan':5A,11B 'rdz5zcxm':2A 'tb':1A 'thong':4A,7A,10B,13B 'trac':6A,12B",2026-07-17 01:20:13.233503+00
thiet_bi,cb3b40cb-fa81-4dc4-b420-183761e0c530,TB_YKCNPNHD,Máy tính giám sát ghi âm ATTECH,4CE7385W8J ATTECH P.Thiết bị Vật tư dự phòng: Không; Hỏng hóc: 0 lần; Tình trạng nguồn: Hoạt động bình thường; Không đủ thông tin model/P/N; giữ trống Model và P/N để tránh bịa.; STT nguồn: 6.4; thời gian sử dụng: 8 năm.,/thiet-bi/TB_YKCNPNHD,"'0':21B '4ce7385w8j':10B '6.4':45B '8':50B 'am':8A 'attech':9A,11B 'bi':13B 'bia':42B 'binh':28B 'de':40B 'dong':27B 'du':16B,31B 'dung':49B 'ghi':7A 'giam':5A 'gian':47B 'giu':35B 'hoat':26B 'hoc':20B 'hong':19B 'khong':18B,30B 'lan':22B 'may':3A 'model':37B 'model/p/n':34B 'nam':51B 'nguon':25B,44B 'p.thiet':12B 'p/n':39B 'phong':17B 'sat':6A 'stt':43B 'su':48B 'tb':1A 'thoi':46B 'thong':32B 'thuong':29B 'tin':33B 'tinh':4A,23B 'trang':24B 'tranh':41B 'trong':36B 'tu':15B 'va':38B 'vat':14B 'ykcnpnhd':2A",2026-07-16 03:53:31.441458+00
thiet_bi,cdf1c57c-4205-4066-b0d5-e6c5b9401106,TB_3RZCNAA6,Media Converter,"Media Converter 3Onedata Tower Ra soat 2026-07-11, file nguon: PBA_AWOS900",/thiet-bi/TB_3RZCNAA6,"'-07':12B '-11':13B '2026':11B '3onedata':7B '3rzcnaa6':2A 'awos900':17B 'converter':4A,6B 'file':14B 'media':3A,5B 'nguon':15B 'pba':16B 'ra':9B 'soat':10B 'tb':1A 'tower':8B",2026-07-17 01:20:13.233503+00
thiet_bi,dc24a88e-1a4b-4126-95f8-ea56ea1539da,TB_QAHYX9WC,PC OPT - GCU,Vostro 3020 PC OPT - GCU DELL Hỏng hóc: 0 lần | Tình trạng: Đưa ra khỏi hệ thống | VTDP: Không | Niên hạn: Nhập kho thiết bị đã qua sử dụng,/thiet-bi/TB_QAHYX9WC,"'0':14B '3020':7B 'bi':30B 'da':31B 'dell':11B 'dua':18B 'dung':34B 'gcu':5A,10B 'han':26B 'he':21B 'hoc':13B 'hong':12B 'kho':28B 'khoi':20B 'khong':24B 'lan':15B 'nhap':27B 'nien':25B 'opt':4A,9B 'pc':3A,8B 'qahyx9wc':2A 'qua':32B 'ra':19B 'su':33B 'tb':1A 'thiet':29B 'thong':22B 'tinh':16B 'trang':17B 'vostro':6B 'vtdp':23B",2026-07-17 01:20:13.233503+00
thiet_bi,e103cb54-a71b-4880-8630-d816bcbc6ca3,TB_3HP0GQ1M,Thiết bị chuyển đổi tín hiệu,"Thiết bị Serial server 3Onedata Phòng MET - Đài KSKL TUY HÒA Ra soat 2026-07-11, file nguon: THA_DAW21",/thiet-bi/TB_3HP0GQ1M,"'-07':23B '-11':24B '2026':22B '3hp0gq1m':2A '3onedata':13B 'bi':4A,10B 'chuyen':5A 'dai':16B 'daw21':28B 'doi':6A 'file':25B 'hieu':8A 'hoa':19B 'kskl':17B 'met':15B 'nguon':26B 'phong':14B 'ra':20B 'serial':11B 'server':12B 'soat':21B 'tb':1A 'tha':27B 'thiet':3A,9B 'tin':7A 'tuy':18B",2026-07-17 01:20:13.233503+00
thiet_bi,23a57a02-22a2-4907-bb67-46a31d4c5e6d,TB_0440Z6KT,Chống sét RF cho modem,Chống sét RF cho modem Citel Hỏng hóc: 0 lần | Tình trạng: Hoạt động bình thường | VTDP: Không | Niên hạn: Không,/thiet-bi/TB_0440Z6KT,"'0':16B '0440z6kt':2A 'binh':22B 'cho':6A,11B 'chong':3A,8B 'citel':13B 'dong':21B 'han':27B 'hoat':20B 'hoc':15B 'hong':14B 'khong':25B,28B 'lan':17B 'modem':7A,12B 'nien':26B 'rf':5A,10B 'set':4A,9B 'tb':1A 'thuong':23B 'tinh':18B 'trang':19B 'vtdp':24B",2026-07-17 01:20:13.233503+00
thiet_bi,651c6b85-28aa-4995-aa77-74096c80b1f2,TB_JN83F458,PC OPT - TWR,PC OPT - TWR Đề xuất: Đề nghị mua HĐH Windows bản quyền sử dụng chung cho các đầu cuối | Hỏng hóc: không | Tình trạng: Hoạt động bình thường | VTDP: Có 2 CPU (HP Z2) dự phòng trong kho dự phòng nhưng phải mua HĐH Windows để cài đặt,/thiet-bi/TB_JN83F458,"'2':36B 'ban':16B 'binh':32B 'cac':22B 'cai':52B 'cho':21B 'chung':20B 'co':35B 'cpu':37B 'cuoi':24B 'dat':53B 'dau':23B 'de':9B,11B,51B 'dong':31B 'du':40B,44B 'dung':19B 'hdh':14B,49B 'hoat':30B 'hoc':26B 'hong':25B 'hp':38B 'jn83f458':2A 'kho':43B 'khong':27B 'mua':13B,48B 'nghi':12B 'nhung':46B 'opt':4A,7B 'pc':3A,6B 'phai':47B 'phong':41B,45B 'quyen':17B 'su':18B 'tb':1A 'thuong':33B 'tinh':28B 'trang':29B 'trong':42B 'twr':5A,8B 'vtdp':34B 'windows':15B,50B 'xuat':10B 'z2':39B",2026-07-17 01:20:13.233503+00
thiet_bi,f69204d4-cc90-417a-8b53-eb9f8a0b7061,TB_Z6R5CFKJ,PC giám sát UHF,Dell Preccision 3460 SFF PC giám sát UHF DELL Đề xuất: Đề nghị mua HĐH Windows bản quyền sử dụng chung cho các đầu cuối | Hỏng hóc: không | Tình trạng: Hoạt động bình thường | VTDP: Có 2 CPU (HP Z2) dự phòng trong kho dự phòng nhưng phải mua HĐH Windows để cài đặt,/thiet-bi/TB_Z6R5CFKJ,"'2':43B '3460':9B 'ban':23B 'binh':39B 'cac':29B 'cai':59B 'cho':28B 'chung':27B 'co':42B 'cpu':44B 'cuoi':31B 'dat':60B 'dau':30B 'de':16B,18B,58B 'dell':7B,15B 'dong':38B 'du':47B,51B 'dung':26B 'giam':4A,12B 'hdh':21B,56B 'hoat':37B 'hoc':33B 'hong':32B 'hp':45B 'kho':50B 'khong':34B 'mua':20B,55B 'nghi':19B 'nhung':53B 'pc':3A,11B 'phai':54B 'phong':48B,52B 'preccision':8B 'quyen':24B 'sat':5A,13B 'sff':10B 'su':25B 'tb':1A 'thuong':40B 'tinh':35B 'trang':36B 'trong':49B 'uhf':6A,14B 'vtdp':41B 'windows':22B,57B 'xuat':17B 'z2':46B 'z6r5cfkj':2A",2026-07-17 01:20:13.233503+00
thiet_bi,f87618cf-3ca6-45da-8967-694b1ae27408,TB_63XNHA8Y,Phòng thiết bị (Hệ thống AWOS Optimet),Phòng thiết bị (Hệ thống AWOS Optimet) VTDP: Không,/thiet-bi/TB_63XNHA8Y,"'63xnha8y':2A 'awos':8A,15B 'bi':5A,12B 'he':6A,13B 'khong':18B 'optimet':9A,16B 'phong':3A,10B 'tb':1A 'thiet':4A,11B 'thong':7A,14B 'vtdp':17B",2026-07-17 01:20:13.233503+00
thiet_bi,3c9b3b1a-030c-4f1a-a050-50c439f493cc,TB_B769HKDT,Thiết bị chuyển đổi Serial/Ethernet,"TBDHE1024138 Converter Nport IA5250 Moxa Trạm trần mây 32 Ra soat 2026-07-11, file nguon: CLA_IMS",/thiet-bi/TB_B769HKDT,'-07':20B '-11':21B '2026':19B '32':16B 'b769hkdt':2A 'bi':4A 'chuyen':5A 'cla':24B 'converter':9B 'doi':6A 'file':22B 'ia5250':11B 'ims':25B 'may':15B 'moxa':12B 'nguon':23B 'nport':10B 'ra':17B 'serial/ethernet':7A 'soat':18B 'tb':1A 'tbdhe1024138':8B 'thiet':3A 'tram':13B 'tran':14B,2026-07-16 03:53:31.441458+00
thiet_bi,4e25f158-412e-4bb1-b2e4-ea3f1cab51bb,TB_04J1219Z,SW MOXA EDS 208A,SW MOXA EDS 208A MOXA Đề xuất: Không | Hỏng hóc: không | Tình trạng: Hoạt động bình thường | VTDP: Có VTDP trong kho | Niên hạn: Không,/thiet-bi/TB_04J1219Z,"'04j1219z':2A '208a':6A,10B 'binh':22B 'co':25B 'de':12B 'dong':21B 'eds':5A,9B 'han':30B 'hoat':20B 'hoc':16B 'hong':15B 'kho':28B 'khong':14B,17B,31B 'moxa':4A,8B,11B 'nien':29B 'sw':3A,7B 'tb':1A 'thuong':23B 'tinh':18B 'trang':19B 'trong':27B 'vtdp':24B,26B 'xuat':13B",2026-07-17 01:20:13.233503+00
thiet_bi,0f208080-424c-4c8e-a049-ce692af9ea35,TB_M4GKRVJ4,SW MOXA EDS 208A,EDS 208A SW MOXA EDS 208A MOXA Đề xuất: Không | Hỏng hóc: 0 lần | Tình trạng: Hoạt động bình thường | VTDP: Có dự phòng trong kho | Niên hạn: Không,/thiet-bi/TB_M4GKRVJ4,"'0':19B '208a':6A,8B,12B 'binh':25B 'co':28B 'de':14B 'dong':24B 'du':29B 'eds':5A,7B,11B 'han':34B 'hoat':23B 'hoc':18B 'hong':17B 'kho':32B 'khong':16B,35B 'lan':20B 'm4gkrvj4':2A 'moxa':4A,10B,13B 'nien':33B 'phong':30B 'sw':3A,9B 'tb':1A 'thuong':26B 'tinh':21B 'trang':22B 'trong':31B 'vtdp':27B 'xuat':15B",2026-07-17 01:20:13.233503+00
thiet_bi,37049bbd-c122-45c3-8af3-95064004ba4e,TB_XXYF6EF4,Sensor đo trần mây 8339-G+,"1288 Sensor đo trần mây 8339-G+ All Weather, Inc. (ADB SAFEGATE) Trạm khí tượng Đề xuất: Mua sắm VTDP sử dụng chung cho hệ thống AWOS Optimet và AWOS 900 Phú Bài | Hỏng hóc: 1 lần tháng 11.2025 | Tình trạng: Hoạt động bình thường | VTDP: Không | Niên hạn: Không",/thiet-bi/TB_XXYF6EF4,"'1':44B '11.2025':47B '1288':9B '8339':7A,14B '900':39B 'adb':19B 'all':16B 'awos':35B,38B 'bai':41B 'binh':52B 'cho':32B 'chung':31B 'de':24B 'do':4A,11B 'dong':51B 'dung':30B 'g':8A,15B 'han':57B 'he':33B 'hoat':50B 'hoc':43B 'hong':42B 'inc':18B 'khi':22B 'khong':55B,58B 'lan':45B 'may':6A,13B 'mua':26B 'nien':56B 'optimet':36B 'phu':40B 'safegate':20B 'sam':27B 'sensor':3A,10B 'su':29B 'tb':1A 'thang':46B 'thong':34B 'thuong':53B 'tinh':48B 'tram':21B 'tran':5A,12B 'trang':49B 'tuong':23B 'va':37B 'vtdp':28B,54B 'weather':17B 'xuat':25B 'xxyf6ef4':2A",2026-07-16 03:53:31.441458+00
thiet_bi,eb642323-7ccb-4bb3-9d67-c6330198eb16,TB_0PT8EBE3,Radio modem DTXM-460-OBN6I,A100865840 Radio modem DTXM-460-OBN6I Ritron Đề xuất: Không | Hỏng hóc: 0 lần | Tình trạng: Khai thác bình thường | VTDP: Có VTDP | Niên hạn: Không,/thiet-bi/TB_0PT8EBE3,"'-460':6A,12B '0':20B '0pt8ebe3':2A 'a100865840':8B 'binh':26B 'co':29B 'de':15B 'dtxm':5A,11B 'han':32B 'hoc':19B 'hong':18B 'khai':24B 'khong':17B,33B 'lan':21B 'modem':4A,10B 'nien':31B 'obn6i':7A,13B 'radio':3A,9B 'ritron':14B 'tb':1A 'thac':25B 'thuong':27B 'tinh':22B 'trang':23B 'vtdp':28B,30B 'xuat':16B",2026-07-17 01:20:13.233503+00
thiet_bi,514be4ab-95a9-4a13-ab57-33a684d35f47,TB_NTE44D7W,Cảm biến đo giông sét,"J15358-03 Cảm biến đo dông sét Biral Trạm 32 Ra soat 2026-07-11, file nguon: CLA_IMS",/thiet-bi/TB_NTE44D7W,"'-03':9B '-07':21B '-11':22B '2026':20B '32':17B 'bien':4A,11B 'biral':15B 'cam':3A,10B 'cla':25B 'do':5A,12B 'dong':13B 'file':23B 'giong':6A 'ims':26B 'j15358':8B 'nguon':24B 'nte44d7w':2A 'ra':18B 'set':7A,14B 'soat':19B 'tb':1A 'tram':16B",2026-07-16 03:53:31.441458+00
thiet_bi,08844c61-f7a8-4ab9-b22d-1c30a25b30a4,TB_HDZFJ3R5,Cảm biến đo tầm nhìn,"Cảm biến đo tầm nhìn Vaisala Trạm 35 Ra soat 2026-07-11, file nguon: BDKT_OPTIMET",/thiet-bi/TB_HDZFJ3R5,"'-07':19B '-11':20B '2026':18B '35':15B 'bdkt':23B 'bien':4A,9B 'cam':3A,8B 'do':5A,10B 'file':21B 'hdzfj3r5':2A 'nguon':22B 'nhin':7A,12B 'optimet':24B 'ra':16B 'soat':17B 'tam':6A,11B 'tb':1A 'tram':14B 'vaisala':13B",2026-07-16 03:53:31.441458+00
thiet_bi,d9c80a4c-64f5-4bef-8ceb-036692cb86b8,TB_SSPC7BB3,Chống sét RF,"Chống sét RF RACOM Trạm 09 Ceilo Ra soat 2026-07-11, file nguon: PLK_IMS",/thiet-bi/TB_SSPC7BB3,"'-07':16B '-11':17B '09':11B '2026':15B 'ceilo':12B 'chong':3A,6B 'file':18B 'ims':21B 'nguon':19B 'plk':20B 'ra':13B 'racom':9B 'rf':5A,8B 'set':4A,7B 'soat':14B 'sspc7bb3':2A 'tb':1A 'tram':10B",2026-07-17 01:20:13.233503+00
thiet_bi,a6aea377-901a-4df8-9c89-0719e5a65c40,TB_NNKRSPAX,Router Cisco 2900 Series,"FGL11622M6 Cisco 2900 Series ISR Cisco P.Thiết bị Nhà sản xuất nguồn: Cisco, China; chuẩn hóa: Cisco; Vật tư dự phòng: Không; Hỏng hóc: 0 lần; Tình trạng nguồn: Hoạt động bình thường; Đề xuất: Có kế hoạch thay mới do thiết bị quá niên hạn sử dụng; STT nguồn: 5.2; thời gian sử dụng: 12 năm. | Cấu hình cổng: - 01 SFP, 01 GE. - 02 port Serial",/thiet-bi/TB_NNKRSPAX,"'0':31B '01':67B,69B '02':71B '12':62B '2900':5A,9B '5.2':57B 'bi':14B,49B 'binh':38B 'cau':64B 'china':20B 'chuan':21B 'cisco':4A,8B,12B,19B,23B 'co':42B 'cong':66B 'de':40B 'do':47B 'dong':37B 'du':26B 'dung':54B,61B 'fgl11622m6':7B 'ge':70B 'gian':59B 'han':52B 'hinh':65B 'hoa':22B 'hoach':44B 'hoat':36B 'hoc':30B 'hong':29B 'isr':11B 'ke':43B 'khong':28B 'lan':32B 'moi':46B 'nam':63B 'nguon':18B,35B,56B 'nha':15B 'nien':51B 'nnkrspax':2A 'p.thiet':13B 'phong':27B 'port':72B 'qua':50B 'router':3A 'san':16B 'serial':73B 'series':6A,10B 'sfp':68B 'stt':55B 'su':53B,60B 'tb':1A 'thay':45B 'thiet':48B 'thoi':58B 'thuong':39B 'tinh':33B 'trang':34B 'tu':25B 'vat':24B 'xuat':17B,41B",2026-07-16 03:53:31.441458+00
thiet_bi,16c7a912-b03c-47a2-ab92-cfad57b42366,TB_807247MD,Chống sét đường tín hiệu,"Chống sét đường tín hiệu AT3W Trạm 09 Ceilo Ra soat 2026-07-11, file nguon: PLK_IMS",/thiet-bi/TB_807247MD,"'-07':20B '-11':21B '09':15B '2026':19B '807247md':2A 'at3w':13B 'ceilo':16B 'chong':3A,8B 'duong':5A,10B 'file':22B 'hieu':7A,12B 'ims':25B 'nguon':23B 'plk':24B 'ra':17B 'set':4A,9B 'soat':18B 'tb':1A 'tin':6A,11B 'tram':14B",2026-07-17 01:20:13.233503+00
thiet_bi,4cbb6a7d-4e2c-444f-853a-0198410e6126,TB_XP7GJ194,Thiết bị giao tiếp dữ liệu Advantech UNO-137,KSA6162339 Thiết bị giao tiếp dữ liệu Advantech UNO-137 Advantech Đề xuất: Không đề xuất do có 3 bộ dự phòng cho nhau | Hỏng hóc: 0 lần | Tình trạng: Hoạt động bình thường | VTDP: Không | Niên hạn: Không,/thiet-bi/TB_XP7GJ194,"'-137':11A,21B '0':38B '3':30B 'advantech':9A,19B,22B 'bi':4A,14B 'binh':44B 'bo':31B 'cho':34B 'co':29B 'de':23B,26B 'do':28B 'dong':43B 'du':7A,17B,32B 'giao':5A,15B 'han':49B 'hoat':42B 'hoc':37B 'hong':36B 'khong':25B,47B,50B 'ksa6162339':12B 'lan':39B 'lieu':8A,18B 'nhau':35B 'nien':48B 'phong':33B 'tb':1A 'thiet':3A,13B 'thuong':45B 'tiep':6A,16B 'tinh':40B 'trang':41B 'uno':10A,20B 'vtdp':46B 'xp7gj194':2A 'xuat':24B,27B",2026-07-17 01:20:13.233503+00
thiet_bi,630f890d-5d79-4d94-8920-b32b35a9a5db,TB_19Z5RHS5,Chống sét lan truyền - thiết bị đo giông,"J15358-02 Chống sét lan truyền - thiết bị đo giông APC Trạm giữa Ra soat 2026-07-11, file nguon: THA_DAW21",/thiet-bi/TB_19Z5RHS5,"'-02':12B '-07':27B '-11':28B '19z5rhs5':2A '2026':26B 'apc':21B 'bi':8A,18B 'chong':3A,13B 'daw21':32B 'do':9A,19B 'file':29B 'giong':10A,20B 'giua':23B 'j15358':11B 'lan':5A,15B 'nguon':30B 'ra':24B 'set':4A,14B 'soat':25B 'tb':1A 'tha':31B 'thiet':7A,17B 'tram':22B 'truyen':6A,16B",2026-07-16 03:53:31.441458+00
thiet_bi,45f69fa2-c912-4427-977a-36d6208420a6,TB_TA1T9PJK,Thiết bị giao tiếp dữ liệu Advantech UNO-137,"Thiết bị giao tiếp dữ liệu Advantech UNO-137 Advantech Đề xuất: Không đề xuất, có 3 bộ dự phòng cho nhau tại phòng thiết bị | Hỏng hóc: 0 lần | Tình trạng: Hoạt động bình thường | VTDP: Không | Niên hạn: Không",/thiet-bi/TB_TA1T9PJK,"'-137':11A,20B '0':40B '3':28B 'advantech':9A,18B,21B 'bi':4A,13B,37B 'binh':46B 'bo':29B 'cho':32B 'co':27B 'de':22B,25B 'dong':45B 'du':7A,16B,30B 'giao':5A,14B 'han':51B 'hoat':44B 'hoc':39B 'hong':38B 'khong':24B,49B,52B 'lan':41B 'lieu':8A,17B 'nhau':33B 'nien':50B 'phong':31B,35B 'ta1t9pjk':2A 'tai':34B 'tb':1A 'thiet':3A,12B,36B 'thuong':47B 'tiep':6A,15B 'tinh':42B 'trang':43B 'uno':10A,19B 'vtdp':48B 'xuat':23B,26B",2026-07-17 01:20:13.233503+00
thiet_bi,7b5f6c0a-d491-4c8f-ac9c-173076c2c537,TB_NAMJQD8Z,Thiết bị giao tiếp dữ liệu Advantech UNO-139,"Thiết bị giao tiếp dữ liệu Advantech UNO-137 Advantech Nguồn: để tích hợp tín hiệu từ máy đo tầm nhìn vào hệ thống Optimet | Đề xuất: Không đề xuất, có 3 bộ dự phòng cho nhau tại phòng thiết bị | Hỏng hóc: 0 lần | Tình trạng: Hoạt động bình thường | VTDP: Không | Niên hạn: Không",/thiet-bi/TB_NAMJQD8Z,"'-137':20B '-139':11A '0':55B '3':43B 'advantech':9A,18B,21B 'bi':4A,13B,52B 'binh':61B 'bo':44B 'cho':47B 'co':42B 'de':23B,37B,40B 'do':30B 'dong':60B 'du':7A,16B,45B 'giao':5A,14B 'han':66B 'he':34B 'hieu':27B 'hoat':59B 'hoc':54B 'hong':53B 'hop':25B 'khong':39B,64B,67B 'lan':56B 'lieu':8A,17B 'may':29B 'namjqd8z':2A 'nguon':22B 'nhau':48B 'nhin':32B 'nien':65B 'optimet':36B 'phong':46B,50B 'tai':49B 'tam':31B 'tb':1A 'thiet':3A,12B,51B 'thong':35B 'thuong':62B 'tich':24B 'tiep':6A,15B 'tin':26B 'tinh':57B 'trang':58B 'tu':28B 'uno':10A,19B 'vao':33B 'vtdp':63B 'xuat':38B,41B",2026-07-17 01:20:13.233503+00
thiet_bi,d3e3600a-3008-4cef-92e2-c4d6cfe49bfc,TB_3JKBAS8M,"Cảm biến đo dông sét (bao gồm trụ lắp đặt, cáp tín hiệu, phụ kiện lắp đặt tiêu chuẩn kèm theo)",Cảm biến đo dông Biral Đề xuất: Khi có sự cố thì xuất kho Cty QLBMT thay thế sửa chữa | Hỏng hóc: 0 lần | VTDP: không | Niên hạn: Không,/thiet-bi/TB_3JKBAS8M,"'0':46B '3jkbas8m':2A 'bao':8A 'bien':4A,25B 'biral':28B 'cam':3A,24B 'cap':13A 'chua':43B 'chuan':21A 'co':32B,34B 'cty':38B 'dat':12A,19A 'de':29B 'do':5A,26B 'dong':6A,27B 'gom':9A 'han':51B 'hieu':15A 'hoc':45B 'hong':44B 'kem':22A 'khi':31B 'kho':37B 'khong':49B,52B 'kien':17A 'lan':47B 'lap':11A,18A 'nien':50B 'phu':16A 'qlbmt':39B 'set':7A 'su':33B 'sua':42B 'tb':1A 'thay':40B 'the':41B 'theo':23A 'thi':35B 'tieu':20A 'tin':14A 'tru':10A 'vtdp':48B 'xuat':30B,36B",2026-07-17 01:20:13.233503+00
thiet_bi,27d6a2ea-d18e-4458-9371-fb3334313a3a,TB_ZXEM8KCV,Thiết bị cắt lọc sét 1 pha,"Thiết bị cắt lọc sét 1 pha nVent ERICO Trạm 27 Celio Ra soat 2026-07-11, file nguon: PLK_IMS",/thiet-bi/TB_ZXEM8KCV,"'-07':25B '-11':26B '1':8A,15B '2026':24B '27':20B 'bi':4A,11B 'cat':5A,12B 'celio':21B 'erico':18B 'file':27B 'ims':30B 'loc':6A,13B 'nguon':28B 'nvent':17B 'pha':9A,16B 'plk':29B 'ra':22B 'set':7A,14B 'soat':23B 'tb':1A 'thiet':3A,10B 'tram':19B 'zxem8kcv':2A",2026-07-17 01:20:13.233503+00
thiet_bi,94e698f3-3867-450d-8263-1b97002070fd,TB_DFAMANFF,Trạm MID,"Trạm MID Hỏng hóc: Lần -06/2024: Mất số liệu MET trên đường truyền cáp quang -06/2024 Mất số liệu gió và HTTT - 03/2024: Mất gió. Khí áp, HTTT trên đường truyền UHF | Tình trạng: Hoạt động bình thường | VTDP: Không | Niên hạn: Không",/thiet-bi/TB_DFAMANFF,"'-06':10B,21B '/2024':11B,22B '03/2024':29B 'ap':33B 'binh':43B 'cap':19B 'dfamanff':2A 'dong':42B 'duong':17B,36B 'gio':26B,31B 'han':48B 'hoat':41B 'hoc':8B 'hong':7B 'httt':28B,34B 'khi':32B 'khong':46B,49B 'lan':9B 'lieu':14B,25B 'mat':12B,23B,30B 'met':15B 'mid':4A,6B 'nien':47B 'quang':20B 'so':13B,24B 'tb':1A 'thuong':44B 'tinh':39B 'tram':3A,5B 'trang':40B 'tren':16B,35B 'truyen':18B,37B 'uhf':38B 'va':27B 'vtdp':45B",2026-07-17 01:20:13.233503+00
thiet_bi,02b21194-6394-4273-bf1e-db2930c8b71d,TB_KXHHXBQA,Chống sét RF cho modem,P8AX09-N/MF Chống sét RF cho modem Citel Hỏng hóc: 0 lần | Tình trạng: Hoạt động bình thường | VTDP: Không | Niên hạn: Không,/thiet-bi/TB_KXHHXBQA,"'/mf':11B '0':20B 'binh':26B 'cho':6A,15B 'chong':3A,12B 'citel':17B 'dong':25B 'han':31B 'hoat':24B 'hoc':19B 'hong':18B 'khong':29B,32B 'kxhhxbqa':2A 'lan':21B 'modem':7A,16B 'n':10B 'nien':30B 'p8ax09':9B 'p8ax09-n':8B 'rf':5A,14B 'set':4A,13B 'tb':1A 'thuong':27B 'tinh':22B 'trang':23B 'vtdp':28B",2026-07-17 01:20:13.233503+00
thiet_bi,03899f8c-80b5-45aa-8cf4-b5612c9e9550,TB_7F05PQRT,Cắt sét nguồn AC,"Tủ AC Cắt sét nguồn AC Schneider Ceilo 09 Ra soat 2026-07-11, file nguon: PBA_AWOS900",/thiet-bi/TB_7F05PQRT,"'-07':19B '-11':20B '09':15B '2026':18B '7f05pqrt':2A 'ac':6A,8B,12B 'awos900':24B 'cat':3A,9B 'ceilo':14B 'file':21B 'nguon':5A,11B,22B 'pba':23B 'ra':16B 'schneider':13B 'set':4A,10B 'soat':17B 'tb':1A 'tu':7B",2026-07-17 01:20:13.233503+00
